PremiseID,PremisesName,AltPremisesName,Customer,PremiseType,StreetNumber,StreetName,Suburb,State,Postcode,Latitude,Longitude,RatingReferenceNumber,RatingType,RatingScope,CertificateValidTo,EnergyStarRatingValue,EnergyGPStarRatingValueNoGP,EnergyGreenPowerPercent,EnergyGreenPower,WasteStarRatingValue,IEQStarRatingValue,GHGEmissionsScope123,GHGEmissionsScope123NoGP,GHGEmissionsScope123PerM2,GHGEmissionsScope123PerM2NoGP,EnergyIntensityByM2,EnergyIntensityByRoom,GHGEmissionsScope123PerRoom,GHGEmissionsScope123PerRoomNoGP,TotalEnergyUse,CarbonNeutral,CarbonNeutralExpiryDate,AAAStarRatingValue,DataCentre_PUE,HospitalPeerGroup,WaterStarRatingValue,WaterStarRatingValueNoRW,WaterRecycledPercent,WaterRecycled,WaterConsumption,WaterConsumptionWoRW,WaterConsumptionPerRoom,WaterConsumptionPerRoomNoRW,WaterIntensity,WaterIntensityNoRW,ThermalComfortScore,AirQualityScore,AcousticComfortScore,LightingScore,OfficeLayoutScore,RecycleRate,WasteIntensity
5454,500 Bourke Street,500 Bourke St,ISPT Pty Ltd,Office,500,Bourke Street,MELBOURNE,VIC,3000,-37.81526378,144.9589294,N49645,Energy,Base Building,2018-12-13 0:00:00,5,5,0,NO,NULL,NULL,3113147,3113147,67.03329759,67.03329759,223,NULL,NULL,NULL,10358159.22,NO,2018-12-13 0:00:00,NULL,TBA,TBA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,TBA,TBA
5454,500 Bourke Street,500 Bourke Street,ISPT Pty Ltd,Office,500,Bourke Street,MELBOURNE,VIC,3000,-37.81526378,144.9589294,N49987,Indoor Environment,Base Building,2019-02-19 0:00:00,NULL,NULL,NULL,NULL,NULL,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2019-02-19 0:00:00,NULL,TBA,TBA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,95.2,64.2,98.1,0,0,TBA,TBA
5454,500 Bourke Street,500 Bourke St,ISPT Pty Ltd,Office,500,Bourke Street,MELBOURNE,VIC,3000,-37.81526378,144.9589294,N49645,Water,Base Building,2018-12-13 0:00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2018-12-13 0:00:00,NULL,TBA,TBA,3,3,0,NO,31673.9,31673.9,TBA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,TBA,TBA
5460,,,S & M Copulos Family Trust,Office,298,Maude Street,SHEPPARTON,VIC,3630,-36.38498179,145.399743,N48641,Energy,Whole Building,2018-06-07 0:00:00,4.5,4.5,0,NO,NULL,NULL,296113,296113,168.1409346,168.1409346,451,NULL,NULL,NULL,795527.64,NO,2018-06-07 0:00:00,NULL,TBA,TBA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,TBA,TBA
5461,ATO Brisbane,ATO Brisbane,Hay Street Real Estate Netherlands BV,Office,55,Elizabeth Street,BRISBANE CITY,QLD,4000,-27.47152551,153.0249321,N49140,Energy,Base Building,2018-08-07 0:00:00,5.5,5.5,0,NO,NULL,NULL,1082156,1082156,58.88290955,58.88290955,228,NULL,NULL,NULL,4200234.52,NO,2018-08-07 0:00:00,NULL,TBA,TBA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,TBA,TBA
5461,ATO Brisbane,ATO Brisbane,Australian Taxation Office,Office,55,Elizabeth Street,BRISBANE CITY,QLD,4000,-27.47152551,153.0249321,N48536,Energy,Tenancy,2018-05-17 0:00:00,4.5,4.5,0,NO,NULL,NULL,1401521,1401521,75.40816107,75.40816107,294,NULL,NULL,NULL,5470354.28,NO,2018-05-17 0:00:00,NULL,TBA,TBA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,TBA,TBA
5467,80 Clarence St,80 Clarence St,The Trustee for Clarence Tower Trust,Office,76-80,Clarence Street,SYDNEY,NSW,2000,-33.86731722,151.205331,N48620,Energy,Base Building,2018-05-23 0:00:00,3,3,0,NO,NULL,NULL,601292,601292,151.2874575,151.2874575,550,NULL,NULL,NULL,2189328.2,NO,2018-05-23 0:00:00,NULL,TBA,TBA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,TBA,TBA
5478,36 George Street Burwood,36 George Street Burwood,TRANSPORT FOR NSW,Office,34-36,George Street,BURWOOD,NSW,2134,-33.87624661,151.1034202,N48170,Energy,Tenancy,2018-12-15 0:00:00,4.5,4.5,0,NO,NULL,NULL,1105208,1105208,78.81057646,78.81057646,326,NULL,NULL,NULL,4580954.8,NO,2018-12-15 0:00:00,NULL,TBA,TBA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,TBA,TBA
5480,Noosa Civic,Noosa Civic Commercial & Business Offices,QIC Properties Pty Ltd,Office,28,Eenie Creek Road,NOOSAVILLE,QLD,4566,-26.41656453,153.0500355,N48394,Energy,Whole Building,2018-06-19 0:00:00,0,0,0,NO,NULL,NULL,844777,844777,328.5791521,328.5791521,1271,NULL,NULL,NULL,3270105.72,NO,2018-06-19 0:00:00,NULL,TBA,TBA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,TBA,TBA
5485,Corio Shopping Centre,Corio Central,VICINITY MANAGEMENT TRUST,Shopping Centre,93,Bacchus Marsh Road,CORIO,VIC,3214,-38.06589088,144.3586332,N21609,Energy,NULL,2018-04-30 0:00:00,3.5,3.5,0,NO,NULL,NULL,2914298,2914298,95,95,325,NULL,NULL,NULL,9958671.68,NO,2018-04-30 0:00:00,NULL,TBA,TBA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,TBA,TBA
5485,Corio Shopping Centre,Corio Central,VICINITY MANAGEMENT TRUST,Shopping Centre,93,Bacchus Marsh Road,CORIO,VIC,3214,-38.06589088,144.3586332,N21609,Water,NULL,2018-04-30 0:00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2018-04-30 0:00:00,NULL,TBA,TBA,3.5,3.5,0,NO,NULL,22223,TBA,NULL,NULL,0.73,NULL,NULL,NULL,NULL,NULL,TBA,TBA
5491,3 Hasler Road,Hasler Centre,Bocce Pty Ltd,Office,3,Hasler Road,OSBORNE PARK,WA,6017,-31.90869,115.80507,N51700,Energy,Base Building,2019-03-31 0:00:00,3.5,3.5,0,NO,NULL,NULL,321858,321858,81.61941472,81.61941472,387,NULL,NULL,NULL,1526599.36,NO,2019-03-31 0:00:00,NULL,TBA,TBA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,TBA,TBA
5491,3 Hasler Road,Hasler Centre,Bocce Pty Ltd,Office,3,Hasler Road,OSBORNE PARK,WA,6017,-31.90869,115.80507,N51700,Water,Base Building,2019-03-31 0:00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2019-03-31 0:00:00,NULL,TBA,TBA,4.5,4.5,0,NO,1500,1500,TBA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,TBA,TBA
5496,TIO Centre,TIO Centre,TIO Head Office,Office,24,Mitchell Street,DARWIN,NT,800,-12.46501899,130.8422632,N49894,Energy,Base Building,2018-11-21 0:00:00,4,4,0,NO,NULL,NULL,925329,925329,113.1264365,113.1264365,522,NULL,NULL,NULL,4270748.4,NO,2018-11-21 0:00:00,NULL,TBA,TBA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,TBA,TBA
5496,TIO Centre,TIO Centre,TIO Head Office,Office,24,Mitchell Street,DARWIN,NT,800,-12.46501899,130.8422632,N49894,Water,Base Building,2018-11-21 0:00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2018-11-21 0:00:00,NULL,TBA,TBA,4,4,0,NO,8791,8791,TBA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,TBA,TBA
5499,DEXUS Holdings Pty Ltd,Abacus Property Group,Abacus Property Group,Office,264-278,George Street,SYDNEY,NSW,2000,-33.86494844,151.2079552,N48345,Energy,Tenancy,2018-04-20 0:00:00,5,5,0,NO,NULL,NULL,84218,84218,81.5828732,81.5828732,296,NULL,NULL,NULL,306247.68,NO,2018-04-20 0:00:00,NULL,TBA,TBA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,TBA,TBA
5499,DEXUS Holdings Pty Ltd,DEXUS Holdings Pty Ltd,DEXUS Holdings Pty Ltd,Office,264-278,George Street,SYDNEY,NSW,2000,-33.86494844,151.2079552,N48428,Energy,Tenancy,2018-05-05 0:00:00,5,5,0,NO,NULL,NULL,253875,253875,97.94938076,97.94938076,356,NULL,NULL,NULL,923180.4,NO,2018-05-05 0:00:00,NULL,TBA,TBA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,TBA,TBA
5500,AFP Building,Brisbane Airport Operations Centre,Australian Federal Police,Office,5,Lobelia Circle,Brisbane Airport,QLD,4007,-27.49979257,153.2160247,N47590,Energy,Tenancy,2018-12-19 0:00:00,2.5,2.5,0,NO,NULL,NULL,370578,370578,122.169914,122.169914,472,NULL,NULL,NULL,1434495.6,NO,2018-12-19 0:00:00,NULL,TBA,TBA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,TBA,TBA
5510,241 Pirie Street,241 Pirie Street,Dsquared Consulting,Office,241,Pirie Street,ADELAIDE,SA,5000,-34.92546533,138.6057699,N49833,Energy,Tenancy,2018-10-31 0:00:00,5.5,5.5,25,YES,NULL,NULL,1836,2448,19.53191489,26.04255319,130,NULL,NULL,NULL,12240,NO,2018-10-31 0:00:00,NULL,TBA,TBA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,TBA,TBA
5511,142 Fullarton Road,142 Fullarton Road,Harmony Rose Park Pty Ltd,Office,142,Fullarton Road,ROSE PARK,SA,5067,-34.92975717,138.6242362,N49435,Energy,Whole Building,2018-10-16 0:00:00,3.5,3.5,0,NO,NULL,NULL,230847,230847,111.0962991,111.0962991,595,NULL,NULL,NULL,1237927.42,NO,2018-10-16 0:00:00,NULL,TBA,TBA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,TBA,TBA
5515,Department of Human Services - Cowra,Department of Human Services - Cowra,Bullaworrie Pty Ltd & A.M HAYES & J.T HAYES,Office,93,Brisbane Street,COWRA,NSW,2794,-33.83591339,148.6913398,N48839,Energy,Base Building,2019-02-09 0:00:00,4,4,0,NO,NULL,NULL,55792,55792,83.83471074,83.83471074,304,NULL,NULL,NULL,202878.36,NO,2019-02-09 0:00:00,NULL,TBA,TBA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,TBA,TBA
5516,Endeavour House,Endeavour House,Urban Renewal Authority,Office,11-15,Fourth Avenue,MAWSON LAKES,SA,5095,-34.81555136,138.6177224,N48413,Energy,Base Building,2018-07-22 0:00:00,4.5,4.5,0,NO,NULL,NULL,178256,178256,43.96714599,43.96714599,219,NULL,NULL,NULL,891280.44,NO,2018-07-22 0:00:00,NULL,TBA,TBA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,TBA,TBA
5520,825 Ann Street,825 Ann Street,Hines (Aus) Nominees Pty Ltd ATF Hines Global REIT Ann Trust,Office,825,Ann Street,FORTITUDE VALLEY,QLD,4006,-27.45606036,153.0377359,N49575,Energy,Base Building,2018-10-10 0:00:00,5,5,0,NO,NULL,NULL,1329563,1329563,74.36450584,74.36450584,299,NULL,NULL,NULL,5363184.86,NO,2018-10-10 0:00:00,NULL,TBA,TBA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,TBA,TBA
5520,825 Ann Street,825 Ann Street,Hines (Aus) Nominees Pty Ltd ATF Hines Global REIT Ann Trust,Office,825,Ann Street,FORTITUDE VALLEY,QLD,4006,-27.45606036,153.0377359,N49575,Water,Base Building,2018-10-10 0:00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2018-10-10 0:00:00,NULL,TBA,TBA,4.5,4.5,0,NO,10498.2,10498.2,TBA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,TBA,TBA
5521,Casuarina Plaza,Casuarina Plaza,Expansive Pty Ltd,Office,258,Trower Road,CASUARINA,NT,810,-12.375369,130.88373,N51314,Energy,Base Building,2019-01-20 0:00:00,4.5,4.5,0,NO,NULL,NULL,733839,733839,100.6997009,100.6997009,464,NULL,NULL,NULL,3386950.92,NO,2019-01-20 0:00:00,NULL,TBA,TBA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,TBA,TBA
5524,Medibank House,Medibank House,L & R Di Fava Constructions,Office,209,Greenhill Road,EASTWOOD,SA,5063,-34.94105935,138.6203638,N51473,Energy,Whole Building,2019-03-26 0:00:00,4.5,4.5,0,NO,NULL,NULL,304038,304038,88.87920954,88.87920954,551,NULL,NULL,NULL,1887130.44,NO,2019-03-26 0:00:00,NULL,TBA,TBA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,TBA,TBA
5526,,121 Wharf Street,Zupp BTP Pty Ltd,Office,121,Wharf & 338 Turbot St,SPRING HILL,QLD,4000,-27.46312699,153.0281902,N49601,Energy,Whole Building,2018-12-12 0:00:00,4.5,4.5,0,NO,NULL,NULL,611347,611347,162.795782,162.795782,633,NULL,NULL,NULL,2380217.44,NO,2018-12-12 0:00:00,NULL,TBA,TBA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,TBA,TBA
5530,55 Coonara Avenue,IBM Centre,MIRVAC PROJECTS (RETAIL AND COMMERCIAL) PTY LTD,Office,55,Coonara Avenue,WEST PENNANT HILLS,NSW,2125,-33.74452284,151.0356432,N51511,Energy,Base Building,2019-03-15 0:00:00,0,0,0,NO,NULL,NULL,15369714,15369714,1030.169307,1030.169307,4275,NULL,NULL,NULL,63792170.16,NO,2019-03-15 0:00:00,NULL,TBA,TBA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,TBA,TBA
5531,Darling Quarter,Darling Quarter,Commonwealth Bank of Australia,Office,1,Harbour Street,SYDNEY,NSW,2000,-33.8744975,151.202446,N49740,Energy,Tenancy,2018-11-28 0:00:00,5,5,0,NO,NULL,NULL,5169095,5169095,89.20260994,89.20260994,327,NULL,NULL,NULL,18962632.7,NO,2018-11-28 0:00:00,NULL,TBA,TBA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,TBA,TBA
5538,,,DOMA TRUSTEE PTY. LIMITED,Office,6,National Circuit,BARTON,ACT,2600,-35.30670647,149.1338455,N49096,Energy,Base Building,2018-07-25 0:00:00,4.5,4.5,0,NO,NULL,NULL,312308,312308,62.89937968,62.89937968,391,NULL,NULL,NULL,1944078.36,NO,2018-07-25 0:00:00,NULL,TBA,TBA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,TBA,TBA
5541,RM Hope Building,RM Hope Building,ISPT Pty Ltd,Office,2,National Circuit,BARTON,ACT,2600,NULL,NULL,N49239,Energy,Base Building,2018-10-27 0:00:00,4.5,4.5,0,NO,NULL,NULL,324756,324756,64.44082864,64.44082864,373,NULL,NULL,NULL,1881434.08,NO,2018-10-27 0:00:00,NULL,TBA,TBA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,TBA,TBA
5541,RM Hope Building,RM Hope Building,ISPT Pty Ltd,Office,2,National Circuit,BARTON,ACT,2600,NULL,NULL,N49239,Water,Base Building,2018-10-27 0:00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2018-10-27 0:00:00,NULL,TBA,TBA,0,0,0,NO,5390.6,5390.6,TBA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,TBA,TBA
5542,Building C,Building C,Industria Company No. 2 Pty Limited ABN,Office,1c,Homebush Bay Drive,RHODES,NSW,2138,-33.83390374,151.0880357,N49490,Energy,Base Building,2018-10-30 0:00:00,3.5,3,19.6,YES,NULL,NULL,964892,1199015,130.6415013,162.3405724,597,NULL,NULL,NULL,4411689.28,NO,2018-10-30 0:00:00,NULL,TBA,TBA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,TBA,TBA
5542,Building C,Building C,Industria Company No. 2 Pty Limited ABN,Office,1c,Homebush Bay Drive,RHODES,NSW,2138,-33.83390374,151.0880357,N49490,Water,Base Building,2018-10-30 0:00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2018-10-30 0:00:00,NULL,TBA,TBA,3.5,3.5,0,NO,6033,6033,TBA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,TBA,TBA
5543,,,Department of Human Services,Office,88-90,Crown Street,WOLLONGONG,NSW,2500,-34.42515924,150.8979596,N48411,Energy,Tenancy,2018-05-05 0:00:00,5,5,0,NO,NULL,NULL,313611,313611,83.99019792,83.99019792,305,NULL,NULL,NULL,1140403.68,NO,2018-05-05 0:00:00,NULL,TBA,TBA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,TBA,TBA
5549,,,THE TRUSTEE FOR THE SUSSEX STREET UNIT TRUST,Office,160,Sussex Street,SYDNEY,NSW,2000,-33.86977671,151.2040035,N49409,Energy,Base Building,2018-09-08 0:00:00,4,4,0,NO,NULL,NULL,429445,429445,107.1843957,107.1843957,389,NULL,NULL,NULL,1561619.88,NO,2018-09-08 0:00:00,NULL,TBA,TBA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,TBA,TBA
5554,Suncorp Place,Suncorp Place,Memocorp Australia Pty Ltd,Office,259,George Street,SYDNEY,NSW,2000,-33.86388507,151.2070513,N48987,Energy,Base Building,2018-07-24 0:00:00,5,5,0,NO,NULL,NULL,3152055,3152055,84.52498431,84.52498431,350,NULL,NULL,NULL,13057786.34,NO,2018-07-24 0:00:00,NULL,TBA,TBA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,TBA,TBA
5554,Suncorp Place,Suncorp Place,Memocorp Australia Pty Ltd,Office,259,George Street,SYDNEY,NSW,2000,-33.86388507,151.2070513,N48987,Water,Base Building,2018-07-24 0:00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2018-07-24 0:00:00,NULL,TBA,TBA,3.5,3.5,0,NO,31622.9,31622.9,TBA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,TBA,TBA
5558,7 Murray Rose Avenue,7 Murray Rose Avenue,BISHOPS REAL ESTATE UNIT TRUST,Office,7,Murray Rose Avenue,SYDNEY OLYMPIC PARK,NSW,2127,-33.84568425,151.0703471,N49905,Energy,Base Building,2019-01-09 0:00:00,5,5,0,NO,NULL,NULL,344170,344170,65.84591249,65.84591249,239,NULL,NULL,NULL,1251528.12,NO,2019-01-09 0:00:00,NULL,TBA,TBA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,TBA,TBA
5560,Building B,Building B,GOODMAN LIMITED,Office,1,Acacia Place,NOTTING HILL,VIC,3168,-37.90149252,145.1343571,N48332,Energy,Base Building,2018-05-01 0:00:00,4.5,4.5,0,NO,NULL,NULL,605777,605777,83.52319104,83.52319104,541,NULL,NULL,NULL,3924311.16,NO,2018-05-01 0:00:00,NULL,TBA,TBA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,TBA,TBA
5561,The Barracks,The Barracks,Challenger Life Nominees Pty Ltd As trustee Challenger Barracks Trust,Office,61,Petrie Terrace,PETRIE TERRACE,QLD,4000,-27.46547698,153.0134964,N51339,Energy,Base Building,2019-02-07 0:00:00,5,5,0,NO,NULL,NULL,941835,941835,91.44650607,91.44650607,360,NULL,NULL,NULL,3716289.6,NO,2019-02-07 0:00:00,NULL,TBA,TBA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,TBA,TBA
5561,The Barracks,The Barracks,Challenger Life Nominees Pty Ltd As trustee Challenger Barracks Trust,Office,61,Petrie Terrace,PETRIE TERRACE,QLD,4000,-27.46547698,153.0134964,N51339,Water,Base Building,2019-02-07 0:00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2019-02-07 0:00:00,NULL,TBA,TBA,3.5,3.5,0,NO,9821.3,9821.3,TBA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,TBA,TBA
5563,CBA Building,CBA Building,Brookfield 240 Queen Street Landowner Pty Limited,Office,240,Queen Street,BRISBANE CITY,QLD,4000,-27.46793563,153.0269636,N49277,Energy,Base Building,2018-09-30 0:00:00,2,2,0,NO,NULL,NULL,1866412,1866412,146.0782042,146.0782042,571,NULL,NULL,NULL,7302449.4,NO,2018-09-30 0:00:00,NULL,TBA,TBA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,TBA,TBA
5563,CBA Building,CBA Building,AMP Services Limited,Office,240,Queen Street,BRISBANE CITY,QLD,4000,-27.46793563,153.0269636,N49398,Energy,Tenancy,2018-09-11 0:00:00,5,5,0,NO,NULL,NULL,75702,75702,49.17310815,49.17310815,190,NULL,NULL,NULL,293041.44,NO,2018-09-11 0:00:00,NULL,TBA,TBA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,TBA,TBA
5563,CBA Building,CBA Building,Brookfield 240 Queen Street Landowner Pty Limited,Office,240,Queen Street,BRISBANE CITY,QLD,4000,-27.46793563,153.0269636,N49277,Water,Base Building,2018-09-30 0:00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2018-09-30 0:00:00,NULL,TBA,TBA,4,4,0,NO,11043.6,11043.6,TBA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,TBA,TBA
5569,178 St Georges Terrace,178 St Georges Terrace,The trustee for DPMH Property Trust,Office,178,St Georges Terrace,PERTH,WA,6000,-31.95362,115.85412,N49754,Energy,Base Building,2018-11-04 0:00:00,0,0,0,NO,NULL,NULL,239724,239724,157.9313525,157.9313525,835,NULL,NULL,NULL,1268294.4,NO,2018-11-04 0:00:00,NULL,TBA,TBA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,TBA,TBA
5569,178 St Georges Terrace,178 St Georges Terrace,The trustee for DPMH Property Trust,Office,178,St Georges Terrace,PERTH,WA,6000,-31.95362,115.85412,N49754,Water,Base Building,2018-11-04 0:00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2018-11-04 0:00:00,NULL,TBA,TBA,5.5,5.5,0,NO,332.4,332.4,TBA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,TBA,TBA
5575,Development House,Development House,Manolas Properties Pty Ltd,Office,76,Esplanade,DARWIN,NT,800,-12.464259,130.839648,N43123,Energy,Base Building,2019-01-19 0:00:00,4.5,4.5,0,NO,NULL,NULL,373703,373703,104.6142433,104.6142433,482,NULL,NULL,NULL,1724785.2,NO,2019-01-19 0:00:00,NULL,TBA,TBA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,TBA,TBA
5578,IAG House,IAG House,BROOKFIELD FUNDS MANAGEMENT LIMITED,Office,388,George St.,SYDNEY,NSW,2000,-33.86840883,151.2073994,N51049,Indoor Environment,Base Building,2019-01-12 0:00:00,NULL,NULL,NULL,NULL,NULL,5.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2019-01-12 0:00:00,NULL,TBA,TBA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,84.9,94.6,83,0,0,TBA,TBA
5584,161-163 Castlereagh Street,161-163 Castlereagh Street,GPT Funds Management Limited,Office,161-163,Castlereagh Street,SYDNEY,NSW,2000,-33.87227317,151.2089606,N49641,Energy,Base Building,2018-10-30 0:00:00,5.5,5,46.3,YES,NULL,NULL,2576398,4282910,46.5314165,77.35212845,409,NULL,NULL,NULL,22649969.98,NO,2018-10-30 0:00:00,NULL,TBA,TBA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,TBA,TBA
5584,161-163 Castlereagh Street,161-163 Castlereagh Street,Exchange House Services Australia Pty Ltd,Office,161-163,Castlereagh Street,SYDNEY,NSW,2000,-33.87227317,151.2089606,N49847,Energy,Tenancy,2018-11-21 0:00:00,4.5,4.5,0,NO,NULL,NULL,1729768,1729768,86.11852095,86.11852095,315,NULL,NULL,NULL,6346316.6,NO,2018-11-21 0:00:00,NULL,TBA,TBA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,TBA,TBA
5584,161-163 Castlereagh Street,161-163 Castlereagh Street,GPT Funds Management Limited,Office,161-163,Castlereagh Street,SYDNEY,NSW,2000,-33.87227317,151.2089606,N49641,Water,Base Building,2018-10-30 0:00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2018-10-30 0:00:00,NULL,TBA,TBA,4,4,0,NO,36324.4,36324.4,TBA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,TBA,TBA
